,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
8304,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"May 30, 2019"
8305,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"May 30, 2019"
8306,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"May 30, 2019"
8307,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"May 30, 2019"
8308,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"May 30, 2019"
8309,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"May 30, 2019"
8310,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"May 30, 2019"
8311,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"May 30, 2019"
8312,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"May 30, 2019"
8313,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"May 30, 2019"
8314,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"May 30, 2019"
8315,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"May 30, 2019"
8316,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jun 3, 2019"
8317,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jun 3, 2019"
8318,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jun 3, 2019"
8319,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jun 3, 2019"
8320,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jun 3, 2019"
8321,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jun 3, 2019"
8322,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jun 3, 2019"
8323,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jun 3, 2019"
8324,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jun 3, 2019"
8325,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jun 3, 2019"
8326,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jun 3, 2019"
8327,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jun 3, 2019"
8328,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"Jun 3, 2019"
8329,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jun 3, 2019"
8330,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jun 3, 2019"
8331,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jun 3, 2019"
8332,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jun 3, 2019"
8333,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jun 3, 2019"
8334,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jun 6, 2019"
8335,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jun 6, 2019"
8336,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jun 6, 2019"
8337,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jun 6, 2019"
8338,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jun 6, 2019"
8339,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jun 6, 2019"
8340,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jun 6, 2019"
8341,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jun 6, 2019"
8342,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jun 6, 2019"
8343,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jun 6, 2019"
8344,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jun 6, 2019"
8345,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jun 6, 2019"
8346,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"Jun 6, 2019"
8347,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jun 6, 2019"
8348,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jun 6, 2019"
8349,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jun 6, 2019"
8350,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jun 6, 2019"
8351,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jun 6, 2019"
8352,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jun 13, 2019"
8353,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jun 13, 2019"
8354,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jun 13, 2019"
8355,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jun 13, 2019"
8356,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jun 13, 2019"
8357,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jun 13, 2019"
8358,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jun 13, 2019"
8359,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jun 13, 2019"
8360,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jun 13, 2019"
8361,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jun 13, 2019"
8362,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jun 13, 2019"
8363,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jun 13, 2019"
8364,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"Jun 13, 2019"
8365,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jun 13, 2019"
8366,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jun 13, 2019"
8367,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jun 13, 2019"
8368,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jun 13, 2019"
8369,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jun 13, 2019"
8370,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jun 24, 2019"
8371,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jun 24, 2019"
8372,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jun 24, 2019"
8373,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jun 24, 2019"
8374,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jun 24, 2019"
8375,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jun 24, 2019"
8376,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jun 24, 2019"
8377,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jun 24, 2019"
8378,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jun 24, 2019"
8379,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jun 24, 2019"
8380,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jun 24, 2019"
8381,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jun 24, 2019"
8382,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"Jun 24, 2019"
8383,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jun 24, 2019"
8384,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jun 24, 2019"
8385,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jun 24, 2019"
8386,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jun 24, 2019"
8387,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jun 24, 2019"
8388,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jun 27, 2019"
8389,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jun 27, 2019"
8390,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jun 27, 2019"
8391,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jun 27, 2019"
8392,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jun 27, 2019"
8393,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jun 27, 2019"
8394,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jun 27, 2019"
8395,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jun 27, 2019"
8396,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jun 27, 2019"
8397,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jun 27, 2019"
8398,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jun 27, 2019"
8399,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jun 27, 2019"
8400,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,32,FIFA 19,"Jun 27, 2019"
8401,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jun 27, 2019"
8402,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jun 27, 2019"
8403,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jun 27, 2019"
8404,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jun 27, 2019"
8405,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jun 27, 2019"
8406,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,30,FIFA 19,"Jul 4, 2019"
8407,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jul 4, 2019"
8408,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jul 4, 2019"
8409,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jul 4, 2019"
8410,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jul 4, 2019"
8411,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jul 4, 2019"
8412,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,33,FIFA 19,"Jul 4, 2019"
8413,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jul 4, 2019"
8414,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jul 4, 2019"
8415,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jul 4, 2019"
8416,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jul 4, 2019"
8417,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jul 4, 2019"
8418,GER-Bundesliga,FSV Mainz 05,75,74,76,74,€9.2M,31,FIFA 19,"Jul 4, 2019"
8419,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jul 4, 2019"
8420,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jul 4, 2019"
8421,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jul 4, 2019"
8422,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jul 4, 2019"
8423,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jul 4, 2019"
8424,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,29,FIFA 19,"Jul 11, 2019"
8425,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jul 11, 2019"
8426,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jul 11, 2019"
8427,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jul 11, 2019"
8428,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jul 11, 2019"
8429,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jul 11, 2019"
8430,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,32,FIFA 19,"Jul 11, 2019"
8431,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jul 11, 2019"
8432,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jul 11, 2019"
8433,GER-Bundesliga,Werder Bremen,77,75,79,76,€12M,32,FIFA 19,"Jul 11, 2019"
8434,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jul 11, 2019"
8435,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jul 11, 2019"
8436,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jul 11, 2019"
8437,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jul 11, 2019"
8438,GER-Bundesliga,FSV Mainz 05,74,74,76,74,€9.2M,30,FIFA 19,"Jul 11, 2019"
8439,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jul 11, 2019"
8440,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,32,FIFA 19,"Jul 11, 2019"
8441,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jul 11, 2019"
8442,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,29,FIFA 19,"Jul 18, 2019"
8443,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Jul 18, 2019"
8444,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Jul 18, 2019"
8445,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Jul 18, 2019"
8446,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Jul 18, 2019"
8447,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Jul 18, 2019"
8448,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,32,FIFA 19,"Jul 18, 2019"
8449,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Jul 18, 2019"
8450,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Jul 18, 2019"
8451,GER-Bundesliga,Werder Bremen,77,75,78,76,€12M,31,FIFA 19,"Jul 18, 2019"
8452,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Jul 18, 2019"
8453,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Jul 18, 2019"
8454,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Jul 18, 2019"
8455,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Jul 18, 2019"
8456,GER-Bundesliga,FSV Mainz 05,74,74,76,74,€9.2M,30,FIFA 19,"Jul 18, 2019"
8457,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Jul 18, 2019"
8458,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,72,€7.5M,31,FIFA 19,"Jul 18, 2019"
8459,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Jul 18, 2019"
8460,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,29,FIFA 19,"Aug 15, 2019"
8461,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Aug 15, 2019"
8462,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Aug 15, 2019"
8463,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Aug 15, 2019"
8464,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Aug 15, 2019"
8465,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Aug 15, 2019"
8466,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,32,FIFA 19,"Aug 15, 2019"
8467,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Aug 15, 2019"
8468,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Aug 15, 2019"
8469,GER-Bundesliga,Werder Bremen,77,75,78,76,€12M,30,FIFA 19,"Aug 15, 2019"
8470,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Aug 15, 2019"
8471,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Aug 15, 2019"
8472,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Aug 15, 2019"
8473,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Aug 15, 2019"
8474,GER-Bundesliga,FSV Mainz 05,74,74,76,74,€9.2M,30,FIFA 19,"Aug 15, 2019"
8475,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Aug 15, 2019"
8476,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,72,€7.5M,30,FIFA 19,"Aug 15, 2019"
8477,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Aug 15, 2019"
8478,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,29,FIFA 19,"Aug 29, 2019"
8479,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Aug 29, 2019"
8480,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Aug 29, 2019"
8481,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Aug 29, 2019"
8482,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Aug 29, 2019"
8483,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Aug 29, 2019"
8484,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,32,FIFA 19,"Aug 29, 2019"
8485,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Aug 29, 2019"
8486,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Aug 29, 2019"
8487,GER-Bundesliga,Werder Bremen,77,75,78,76,€12M,30,FIFA 19,"Aug 29, 2019"
8488,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Aug 29, 2019"
8489,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Aug 29, 2019"
8490,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Aug 29, 2019"
8491,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Aug 29, 2019"
8492,GER-Bundesliga,FSV Mainz 05,74,74,76,74,€9.2M,30,FIFA 19,"Aug 29, 2019"
8493,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Aug 29, 2019"
8494,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,72,€7.5M,30,FIFA 19,"Aug 29, 2019"
8495,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Aug 29, 2019"
8496,GER-Bundesliga,FC Bayern München,85,85,85,85,€100M,29,FIFA 19,"Sep 11, 2019"
8497,GER-Bundesliga,Borussia Dortmund,81,82,82,79,€60M,31,FIFA 19,"Sep 11, 2019"
8498,GER-Bundesliga,Bayer 04 Leverkusen,80,81,81,78,€39M,25,FIFA 19,"Sep 11, 2019"
8499,GER-Bundesliga,Borussia Mönchengladbach,79,81,78,78,€25M,29,FIFA 19,"Sep 11, 2019"
8500,GER-Bundesliga,RB Leipzig,79,80,80,78,€50M,32,FIFA 19,"Sep 11, 2019"
8501,GER-Bundesliga,Eintracht Frankfurt,78,80,78,77,€14.5M,33,FIFA 19,"Sep 11, 2019"
8502,GER-Bundesliga,Schalke 04,78,76,77,78,€42M,32,FIFA 19,"Sep 11, 2019"
8503,GER-Bundesliga,TSG Hoffenheim,78,77,79,79,€28M,28,FIFA 19,"Sep 11, 2019"
8504,GER-Bundesliga,VfL Wolfsburg,78,77,78,77,€40M,31,FIFA 19,"Sep 11, 2019"
8505,GER-Bundesliga,Werder Bremen,77,75,78,76,€12M,30,FIFA 19,"Sep 11, 2019"
8506,GER-Bundesliga,Hertha BSC,77,77,76,77,€12M,32,FIFA 19,"Sep 11, 2019"
8507,GER-Bundesliga,VfB Stuttgart,76,75,76,75,€20M,28,FIFA 19,"Sep 11, 2019"
8508,GER-Bundesliga,SC Freiburg,74,75,73,74,€10.5M,30,FIFA 19,"Sep 11, 2019"
8509,GER-Bundesliga,FC Augsburg,74,74,74,76,€9.5M,33,FIFA 19,"Sep 11, 2019"
8510,GER-Bundesliga,FSV Mainz 05,74,74,76,74,€9.2M,30,FIFA 19,"Sep 11, 2019"
8511,GER-Bundesliga,Hannover 96,74,73,74,74,€10M,33,FIFA 19,"Sep 11, 2019"
8512,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,72,€7.5M,30,FIFA 19,"Sep 11, 2019"
8513,GER-Bundesliga,Nürnberg,72,73,72,72,€5.4M,30,FIFA 19,"Sep 11, 2019"
8514,GER-Bundesliga,FC Bayern München,85,85,85,84,€100M,23,FIFA 20,"Aug 20, 2019"
8515,GER-Bundesliga,Borussia Dortmund,83,82,83,83,€60M,31,FIFA 20,"Aug 20, 2019"
8516,GER-Bundesliga,Bayer 04 Leverkusen,80,81,80,79,€39M,25,FIFA 20,"Aug 20, 2019"
8517,GER-Bundesliga,RB Leipzig,79,82,79,78,€50M,33,FIFA 20,"Aug 20, 2019"
8518,GER-Bundesliga,Borussia Mönchengladbach,78,78,76,78,€25M,33,FIFA 20,"Aug 20, 2019"
8519,GER-Bundesliga,TSG Hoffenheim,78,79,78,77,€28M,30,FIFA 20,"Aug 20, 2019"
8520,GER-Bundesliga,VfL Wolfsburg,78,77,77,78,€40M,33,FIFA 20,"Aug 20, 2019"
8521,GER-Bundesliga,Eintracht Frankfurt,77,76,78,78,€25M,33,FIFA 20,"Aug 20, 2019"
8522,GER-Bundesliga,Schalke 04,77,77,76,78,€42M,30,FIFA 20,"Aug 20, 2019"
8523,GER-Bundesliga,Werder Bremen,77,75,78,77,€12M,32,FIFA 20,"Aug 20, 2019"
8524,GER-Bundesliga,Hertha BSC,77,77,76,76,€12M,33,FIFA 20,"Aug 20, 2019"
8525,GER-Bundesliga,FC Köln,76,77,75,75,€12.5M,31,FIFA 20,"Aug 20, 2019"
8526,GER-Bundesliga,FC Augsburg,75,76,74,73,€9.5M,33,FIFA 20,"Aug 20, 2019"
8527,GER-Bundesliga,FSV Mainz 05,75,74,74,75,€9.2M,33,FIFA 20,"Aug 20, 2019"
8528,GER-Bundesliga,SC Freiburg,74,77,72,75,€10.5M,31,FIFA 20,"Aug 20, 2019"
8529,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,33,FIFA 20,"Aug 20, 2019"
8530,GER-Bundesliga,FC Union Berlin,72,71,72,73,€6.5M,33,FIFA 20,"Aug 20, 2019"
8531,GER-Bundesliga,Paderborn,70,71,69,70,€5M,33,FIFA 20,"Aug 20, 2019"
8532,GER-Bundesliga,FC Bayern München,85,85,85,84,€100M,23,FIFA 20,"Sep 19, 2019"
8533,GER-Bundesliga,Borussia Dortmund,83,82,83,83,€60M,31,FIFA 20,"Sep 19, 2019"
8534,GER-Bundesliga,Bayer 04 Leverkusen,80,81,80,79,€39M,25,FIFA 20,"Sep 19, 2019"
8535,GER-Bundesliga,RB Leipzig,79,82,79,78,€50M,33,FIFA 20,"Sep 19, 2019"
8536,GER-Bundesliga,Borussia Mönchengladbach,78,78,76,78,€25M,33,FIFA 20,"Sep 19, 2019"
8537,GER-Bundesliga,TSG Hoffenheim,78,79,78,77,€28M,30,FIFA 20,"Sep 19, 2019"
8538,GER-Bundesliga,VfL Wolfsburg,78,77,77,78,€40M,33,FIFA 20,"Sep 19, 2019"
8539,GER-Bundesliga,Eintracht Frankfurt,77,76,78,78,€25M,33,FIFA 20,"Sep 19, 2019"
8540,GER-Bundesliga,Schalke 04,77,77,76,78,€42M,30,FIFA 20,"Sep 19, 2019"
8541,GER-Bundesliga,Werder Bremen,77,75,78,77,€12M,32,FIFA 20,"Sep 19, 2019"
8542,GER-Bundesliga,Hertha BSC,77,77,76,76,€12M,33,FIFA 20,"Sep 19, 2019"
8543,GER-Bundesliga,FC Köln,76,77,75,75,€12.5M,31,FIFA 20,"Sep 19, 2019"
8544,GER-Bundesliga,FC Augsburg,75,76,74,73,€9.5M,33,FIFA 20,"Sep 19, 2019"
8545,GER-Bundesliga,FSV Mainz 05,75,74,74,75,€9.2M,33,FIFA 20,"Sep 19, 2019"
8546,GER-Bundesliga,SC Freiburg,74,77,72,75,€10.5M,31,FIFA 20,"Sep 19, 2019"
8547,GER-Bundesliga,Fortuna Düsseldorf,73,74,73,73,€7.5M,33,FIFA 20,"Sep 19, 2019"
8548,GER-Bundesliga,FC Union Berlin,72,71,72,73,€6.5M,33,FIFA 20,"Sep 19, 2019"
8549,GER-Bundesliga,Paderborn,70,71,69,70,€5M,33,FIFA 20,"Sep 19, 2019"
8550,GER-Bundesliga,FC Bayern München,85,89,85,83,€100M,22,FIFA 20,"Sep 26, 2019"
8551,GER-Bundesliga,Borussia Dortmund,83,82,83,83,€60M,31,FIFA 20,"Sep 26, 2019"
